MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
ca213f29d75b58f90f289416b378bacb,win8defender,1.1.15100.1,4.18.1807.18075,1.273.848.0,0,7.0,0,,53447.0,1.0,1.0,1,142,74924.0,27.0,157.0,68,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,299045.0,4.0,5.0,2568.0,,114480.0,SSD,113864.0,0,8192.0,Notebook,13.9,1366.0,768.0,Mobile,,1700.0,10.0.17134.165,amd64,rs4_release,17134,165,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,59496.0,1,,0.0,0,0,0.0,1.0,1.0,1
ecd59badfaec5d0975931819af9d5441,win8defender,1.1.15200.1,4.18.1807.18075,1.275.199.0,0,7.0,0,,53447.0,1.0,1.0,1,41,130775.0,27.0,52.0,-39,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,2668.0,171113.0,4.0,5.0,2320.0,,953869.0,HDD,912763.0,1,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,628.0,23575.0,1,0.0,0.0,0,0,0.0,1.0,10.0,1
3686fda9aa2301f1869f78fdc2c67099,win8defender,1.1.15100.1,4.18.1806.18062,1.273.605.0,0,7.0,0,,46545.0,2.0,1.0,1,19,139548.0,27.0,24.0,103,windows10,x64,10.0.0.0,14393,768,rs1,14393.1358.amd64fre.rs1_release.170602-2252,Home,1.0,0,,0.0,103.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,3708.0,290158.0,4.0,5.0,2640.0,,953869.0,HDD,890676.0,0,8192.0,Notebook,17.2,1920.0,1080.0,Mobile,lion,0.0,10.0.14393.1358,amd64,rs1_release,14393,1358,Core,CORE,Upgrade,5.0,26,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,142.0,16269.0,1,0.0,0.0,0,0,0.0,0.0,15.0,1
0595793a5819bdf457dae46a671f9f80,win8defender,1.1.15100.1,4.18.1807.18075,1.273.679.0,0,7.0,0,,53447.0,1.0,1.0,1,95,145168.0,18.0,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,3150.0,313511.0,4.0,5.0,2528.0,,122104.0,SSD,112375.0,0,4096.0,MainServerChassis,10.6,1920.0,1080.0,Slate,lion,296.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,6376.0,1,0.0,0.0,1,1,0.0,0.0,11.0,0
8cf1ccb634ebaeb1498a9d7cb509235f,win8defender,1.1.15100.1,4.18.1806.18062,1.273.440.0,0,7.0,0,,38171.0,2.0,1.0,1,158,117594.0,,15.0,58,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,311869.0,4.0,5.0,2640.0,,953869.0,HDD,938882.0,0,8192.0,Notebook,15.6,1366.0,768.0,Mobile,lion,23.0,10.0.16299.248,amd64,rs3_release,16299,248,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,513.0,9011.0,1,0.0,0.0,0,0,0.0,1.0,1.0,1
ab76293cdb0d0b1b3fce1dcd50e04d9c,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1276.0,0,7.0,0,,47238.0,2.0,1.0,1,29,46969.0,27.0,35.0,-85,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,PCOther,Windows.Desktop,3894.0,198060.0,4.0,5.0,1916.0,,29820.0,SSD,29252.0,0,2048.0,Notebook,13.9,1366.0,768.0,Slate,,2.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,26.0,119,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,820.0,62879.0,1,,0.0,0,0,1.0,0.0,10.0,1
36b7720a09b6e4cc1865e72c02a8d1df,win8defender,1.1.15100.1,4.13.17134.1,1.273.922.0,0,7.0,0,,68574.0,3.0,1.0,1,43,163795.0,27.0,53.0,42,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,0.0,Convertible,Windows.Desktop,2668.0,35161.0,4.0,5.0,2312.0,,122104.0,SSD,60081.0,0,4096.0,Notebook,11.6,1366.0,768.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,UUPUpgrade,37.0,158,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,628.0,16444.0,1,,0.0,1,0,0.0,0.0,7.0,1
0bffb85c597df680e9ac6ba8df7d543d,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1332.0,0,7.0,0,,53447.0,1.0,1.0,1,169,32408.0,18.0,209.0,75,windows10,x86,10.0.0.0,17134,768,rs4,17134.1.x86fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2102.0,241927.0,2.0,5.0,1998.0,,476940.0,HDD,276390.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.285,x86,rs4_release,17134,285,Core,CORE,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,554.0,33133.0,0,,0.0,0,0,0.0,1.0,3.0,1
af084580da32012e7868bdf092e68b2b,win8defender,1.1.15100.1,4.18.1807.18075,1.273.995.0,0,7.0,0,,33329.0,2.0,1.0,1,39,166671.0,27.0,252.0,106,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,111.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,5950.0,,4.0,5.0,2448.0,,953869.0,HDD,953317.0,0,8192.0,Desktop,19.1,1280.0,1024.0,Workstation,,4294967300.0,10.0.16299.248,amd64,rs3_release,16299,248,Professional,PROFESSIONAL,UUPUpgrade,5.0,26,Notify,0,IS_GENUINE,Retail,,0.0,Retail,,559.0,61029.0,0,,0.0,0,0,0.0,0.0,15.0,1
7d7ca674afdf7e77a3d20ef7eb94279e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1001.0,0,7.0,0,,53447.0,1.0,1.0,1,171,75271.0,18.0,211.0,-74,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,317708.0,2.0,1.0,138.0,,57241.0,SSD,56626.0,0,8192.0,Desktop,23.0,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.112,amd64,rs4_release,17134,112,Core,CORE,IBSClean,29.0,125,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,142.0,34558.0,0,,0.0,0,0,0.0,,,1
d2bb7c29aac8562d570afbfa20c88252,win8defender,1.1.14600.4,4.13.17134.1,1.263.48.0,0,7.0,0,,53447.0,1.0,1.0,1,59,52261.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,,137.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256686.0,8.0,5.0,3104.0,,953869.0,HDD,481182.0,0,32768.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,4354.0,1,,0.0,0,0,0.0,1.0,11.0,1
551a234c5219d118c6df6c6ab95bad5d,win8defender,1.1.15200.1,4.9.10586.0,1.275.784.0,0,7.0,0,,53447.0,1.0,1.0,1,207,140649.0,27.0,277.0,75,windows10,x64,10.0.0.0,10586,768,th2,10586.103.amd64fre.th2_release.160126-1819,Home,1.0,0,,0.0,76.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,251667.0,2.0,5.0,1985.0,,29824.0,SSD,20782.0,0,2048.0,Notebook,13.2,1366.0,768.0,Mobile,lion,0.0,10.0.10586.104,amd64,th2_release,10586,104,Core,CORE,Reset,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,554.0,33032.0,1,0.0,0.0,1,0,0.0,1.0,13.0,0
a48b807d593cd392c8e15f1310f6f2a6,win8defender,1.1.15300.6,4.18.1807.18075,1.275.1632.0,0,7.0,0,,53447.0,1.0,1.0,1,97,92776.0,,126.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,5080.0,323712.0,1.0,5.0,3104.0,,61440.0,SSD,60824.0,0,2048.0,Other,13.3,1024.0,768.0,Desktop,,4294967300.0,10.0.17134.286,amd64,rs4_release,17134,286,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,,,0,,1.0,0,0,0.0,0.0,15.0,1
8cd61cd6e65dd733db0ea3bfcd5c1973,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1267.0,0,7.0,0,,53447.0,1.0,1.0,1,49,,18.0,67.0,107,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,3800.0,207107.0,4.0,5.0,2280.0,,476940.0,HDD,456358.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,781.0,63269.0,0,0.0,0.0,0,0,0.0,0.0,3.0,0
e1b70a895fe9f0ad25b6e7933bf18de6,win8defender,1.1.15200.1,4.18.1807.18075,1.275.46.0,0,7.0,0,,23657.0,2.0,1.0,1,35,55244.0,27.0,45.0,83,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256782.0,4.0,5.0,2258.0,,122104.0,SSD,121144.0,0,6144.0,Portable,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Core,CORE,UUPUpgrade,14.0,49,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,19946.0,0,,0.0,0,0,0.0,0.0,4.0,1
4655cf09cd907f646890e138f3131e25,win8defender,1.1.14600.4,4.12.17007.18022,1.263.1989.0,0,8.0,0,,63682.0,1.0,1.0,1,203,143782.0,18.0,255.0,46,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,0.0,0,,,111.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,585.0,190101.0,4.0,5.0,2700.0,,244198.0,SSD,243057.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.16299.248,amd64,rs3_release,16299,248,Core,CORE,Upgrade,39.0,160,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63122.0,1,,0.0,0,0,0.0,0.0,7.0,1
4955fb672f53be8b3702bc83d762225e,win8defender,1.1.15100.1,4.18.1807.18075,1.273.837.0,0,7.0,0,,53447.0,1.0,1.0,1,53,62207.0,,71.0,52,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,,,4.0,5.0,2488.0,,476940.0,HDD,253810.0,1,12288.0,Desktop,23.5,1920.0,1080.0,Workstation,,4294967300.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,4.0,24,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,559.0,24928.0,0,0.0,0.0,0,0,0.0,0.0,15.0,1
344e6fe1fd6ea858baf0b19ca6f206f6,win8defender,1.1.15200.1,4.9.10586.0,1.275.1546.0,0,7.0,0,,53447.0,1.0,1.0,1,201,66673.0,,267.0,-5,windows10,x64,10.0.0.0,10586,256,th2,10586.103.amd64fre.th2_release.160126-1819,Pro,1.0,0,,0.0,76.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1980.0,276342.0,2.0,5.0,4320.0,,114472.0,SSD,113970.0,0,4096.0,Desktop,17.0,1024.0,768.0,Desktop,#,4294967300.0,10.0.10586.104,amd64,th2_release,10586,104,Professional,PROFESSIONAL,IBSClean,35.0,148,UNKNOWN,0,OFFLINE,Retail,0.0,0.0,Retail,0.0,168.0,34833.0,0,0.0,0.0,0,0,0.0,0.0,11.0,1
5c81bddd72d1aae80e785eca449378a9,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1234.0,0,7.0,0,,47238.0,2.0,1.0,1,60,128454.0,18.0,240.0,-23,windows10,x64,10.0.0.0,14393,768,rs1,14393.2068.amd64fre.rs1_release.180209-1727,Home,1.0,0,,0.0,98.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331211.0,4.0,5.0,3064.0,,953869.0,HDD,953093.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,24.0,10.0.14393.2068,amd64,rs1_release,14393,2068,Core,CORE,Other,9.0,34,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,69911.0,1,,0.0,0,0,0.0,0.0,15.0,0
4b0e79e6de2717deccb06530bcfc701c,win8defender,1.1.15100.1,4.18.1807.18075,1.273.868.0,0,7.0,0,,53447.0,1.0,1.0,1,55,130897.0,18.0,75.0,-35,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,2668.0,17096.0,4.0,5.0,2676.0,,476940.0,HDD,463671.0,0,8192.0,Desktop,19.5,1440.0,900.0,Desktop,,4294967300.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,36825.0,0,,0.0,0,0,0.0,0.0,10.0,0
897172b09c77283df6e70d594f4c99e5,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1669.0,0,7.0,0,,53447.0,1.0,1.0,1,203,143782.0,27.0,255.0,46,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,525.0,331294.0,4.0,5.0,2660.0,,953869.0,HDD,380406.0,0,8192.0,Notebook,15.5,1920.0,1080.0,Mobile,,167.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,CleanPCRefresh,39.0,160,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,142.0,70398.0,0,,0.0,0,0,0.0,0.0,7.0,0
dd49c5d6728d3a04c82fea1cdfd1948a,win8defender,1.1.15100.1,4.18.1806.18062,1.273.422.0,0,7.0,0,,7945.0,2.0,1.0,1,50,75278.0,,68.0,51,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,3800.0,207041.0,2.0,5.0,1930.0,,476940.0,HDD,457574.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.17134.167,amd64,rs4_release,17134,167,Core,CORE,UUPUpgrade,3.0,20,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,556.0,64640.0,1,0.0,0.0,0,0,0.0,0.0,3.0,0
5bec589ccca9632c43006c5115498b65,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1527.0,0,7.0,0,,53447.0,1.0,1.0,1,135,80060.0,,89.0,88,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,525.0,224479.0,8.0,5.0,2942.0,,122104.0,SSD,120174.0,0,16384.0,Notebook,15.5,1920.0,1080.0,Mobile,lion,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,14.0,49,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,37380.0,1,0.0,0.0,0,0,0.0,1.0,10.0,1
1c512ebaba2d459de1f437ed9ca7a0eb,win8defender,1.1.15200.1,4.12.16299.15,1.273.1826.0,0,7.0,0,239.0,53447.0,1.0,1.0,1,207,42710.0,,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,,1.0,1.0,Desktop,Windows.Desktop,2102.0,245507.0,4.0,5.0,2408.0,,122104.0,SSD,120841.0,0,8192.0,Desktop,23.0,1920.0,1080.0,Desktop,,4294967300.0,10.0.16299.192,amd64,rs3_release,16299,192,Core,CORE,Other,8.0,31,UNKNOWN,0,OFFLINE,OEM:DM,,0.0,Retail,,93.0,33115.0,1,,0.0,0,0,0.0,,,0
1723b09d6e37417d08e405e7ee2af919,win8defender,1.1.15200.1,4.8.10240.17797,1.275.423.0,0,7.0,0,,23657.0,2.0,1.0,1,171,128117.0,,211.0,-74,windows10,x64,10.0.0.0,10240,256,th1,10240.17831.amd64fre.th1_st1.180323-1758,Enterprise LTSB,1.0,0,,0.0,62.0,Off,1.0,1.0,Desktop,Windows.Desktop,5696.0,339000.0,4.0,5.0,2536.0,,228936.0,SSD,228434.0,1,16384.0,Desktop,23.0,1920.0,1080.0,Desktop,,4294967300.0,10.0.10240.17831,amd64,th1_st1,10240,17831,EnterpriseS,ENTERPRISE_S,IBSClean,29.0,125,UNKNOWN,0,IS_GENUINE,Volume:GVLK,,0.0,NOT_SET,0.0,142.0,11778.0,0,0.0,0.0,0,0,0.0,0.0,3.0,1
14d09aacd9a2bb454b1b530c71c9d6bb,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1312.0,0,0.0,1,,56914.0,2.0,1.0,1,11,,27.0,16.0,102,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,639.0,188321.0,8.0,5.0,3048.0,,244198.0,SSD,229748.0,0,16384.0,Notebook,17.2,2560.0,1440.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,Reset,5.0,26,FullAuto,0,IS_GENUINE,OEM:DM,,0.0,Retail,,134.0,7203.0,1,,0.0,0,0,0.0,1.0,15.0,0
90b81f8774b747200710e987320838ce,mse,1.1.15100.1,4.10.209.0,1.273.293.0,0,7.0,0,,29199.0,1.0,1.0,0,101,142363.0,27.0,129.0,126,windows7,x64,6.1.1.0,7601,768,windows7,7601.24150.amd64fre.win7sp1_ldr_escrow.180528-1700,Invalid,1.0,0,,0.0,333.0,,,1.0,Notebook,Windows.Desktop,4490.0,325667.0,4.0,5.0,2464.0,,114473.0,SSD,99151.0,0,6144.0,Notebook,16.2,1920.0,1080.0,Mobile,lion,0.0,10.0.15063.850,amd64,rs2_release,15063,850,Core,CORE,Update,19.0,74,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,142.0,57368.0,0,0.0,0.0,0,0,0.0,0.0,9.0,0
62e571f2679db02c06ed93c42e4d48bf,win8defender,1.1.15200.1,4.9.10586.0,1.275.1487.0,0,7.0,0,,53447.0,1.0,1.0,1,142,74924.0,27.0,157.0,68,windows10,x64,10.0.0.0,10586,768,th2,10586.3.amd64fre.th2_release_sec.151104-1948,Home,1.0,0,,0.0,71.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,35141.0,8.0,5.0,2930.0,,228936.0,SSD,228434.0,0,16384.0,Notebook,15.6,1024.0,768.0,Mobile,#,4294967300.0,10.0.17134.286,amd64,rs4_release,17134,286,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,,31,UNKNOWN,0,IS_GENUINE,Retail,0.0,0.0,Unknown,0.0,628.0,16385.0,0,0.0,0.0,0,0,0.0,,,1
36413414f40db91e39eb8e2e8209838a,win8defender,1.1.15100.1,4.10.209.0,1.273.1631.0,0,7.0,0,,62773.0,1.0,1.0,1,149,,,181.0,56,windows8,x86,6.3.0.0,9600,768,windows8.1,9600.19101.x86fre.winblue_ltsb_escrow.180718-1800,Home,0.0,0,,0.0,333.0,RequireAdmin,1.0,1.0,Detachable,Windows.Desktop,525.0,314077.0,4.0,5.0,1853.0,,59648.0,SSD,50326.0,0,2048.0,Notebook,,,,Slate,lion,132.0,10.0.10586.494,x86,th2_release,10586,494,Core,CORE,Update,24.0,109,FullAuto,0,IS_GENUINE,Retail,,,Retail,0.0,142.0,60557.0,1,0.0,0.0,0,0,1.0,0.0,15.0,0
f8f92f175e7190385ae4864813281bc0,win8defender,1.1.14306.0,4.8.10240.16384,1.257.660.0,0,7.0,0,2188.0,53447.0,1.0,1.0,1,89,142110.0,27.0,277.0,75,windows10,x64,10.0.0.0,10240,256,th1,10240.16384.amd64fre.th1.150709-1700,Enterprise,1.0,0,,,41.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,525.0,331056.0,2.0,5.0,1998.0,,476940.0,HDD,99500.0,0,2048.0,Notebook,13.9,1366.0,768.0,Mobile,lion,0.0,10.0.10240.16384,amd64,th1,10240,16384,Enterprise,ENTERPRISE,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Volume:GVLK,0.0,0.0,NOT_SET,0.0,142.0,69303.0,0,0.0,0.0,0,0,0.0,1.0,1.0,1
a74a999e489a0d1f8c7951d2f279acd6,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1293.0,0,7.0,0,,53447.0,1.0,1.0,1,147,77794.0,,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,250035.0,4.0,5.0,2514.0,,305245.0,HDD,104161.0,0,6144.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,Core,CORE,Update,8.0,31,FullAuto,0,INVALID_LICENSE,Retail,,0.0,Retail,,500.0,15389.0,0,,0.0,0,0,0.0,0.0,11.0,1
39a2eccd197a439bcfc97d60cb0dfdae,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1346.0,0,7.0,0,,53447.0,1.0,1.0,1,41,130775.0,27.0,52.0,-39,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,,RequireAdmin,0.0,1.0,Notebook,Windows.Desktop,585.0,189550.0,4.0,5.0,3396.0,,476940.0,HDD,476322.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.285,amd64,rs4_release,17134,285,CoreSingleLanguage,CORE_SINGLELANGUAGE,Reset,9.0,34,FullAuto,0,OFFLINE,OEM:DM,,0.0,Retail,,556.0,63041.0,1,,0.0,0,0,0.0,,,0
18c58fbc08ab13b7b63d293743c2c477,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1735.0,0,7.0,0,,43856.0,2.0,1.0,1,207,131210.0,,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,3036.0,263565.0,4.0,1.0,296.0,,122104.0,SSD,120964.0,0,8192.0,Desktop,23.9,1920.0,1080.0,Desktop,,4294967300.0,10.0.17134.228,amd64,rs4_release,17134,228,Core,CORE,Upgrade,8.0,31,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,0.0,142.0,67187.0,0,0.0,0.0,0,0,0.0,1.0,13.0,1
5f675e671d3bc9632a146da8573813d1,win8defender,1.1.15100.1,4.12.17007.17123,1.273.1527.0,0,7.0,0,1632.0,6407.0,3.0,1.0,1,220,115637.0,27.0,237.0,72,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,229888.0,4.0,5.0,3394.0,,715404.0,HDD,691006.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.15063.1206,amd64,rs2_release,15063,1206,CoreSingleLanguage,CORE_SINGLELANGUAGE,Update,7.0,30,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,554.0,33142.0,1,0.0,0.0,0,0,0.0,0.0,11.0,0
